 point             x              y              z          zone  nugget  sill            a_hmax         a_hmin         a_vert        ang1      ang2      ang3
 PPC1213        427525.000    6654950.000        133.285       1   0.0    1.0                  24.000         24.000          6.818   0.0       0.0       0.0
 PPC1214        427525.000    6654975.000        131.287       1   0.0    1.0                  24.000         24.000          7.835   0.0       0.0       0.0
 PPC1215        427525.000    6655000.000        130.368       1   0.0    1.0                  24.000         24.000          8.638   0.0       0.0       0.0
 PPC1216        427525.000    6655025.000        130.811       1   0.0    1.0                  24.000         24.000          8.587   0.0       0.0       0.0
 PPC1217        427525.000    6655050.000        132.482       1   0.0    1.0                  24.000         24.000          7.710   0.0       0.0       0.0
 PPC1218        427525.000    6655075.000        133.400       1   0.0    1.0                  24.000         24.000          6.653   0.0       0.0       0.0
 PPC1219        427525.000    6655100.000        133.372       1   0.0    1.0                  24.000         24.000          6.778   0.0       0.0       0.0
 PPC1220        427525.000    6655125.000        133.591       1   0.0    1.0                  24.000         24.000          7.589   0.0       0.0       0.0
 PPC1221        427525.000    6655150.000        133.694       1   0.0    1.0                  24.000         24.000          8.916   0.0       0.0       0.0
 PPC1222        427525.000    6655175.000        134.372       1   0.0    1.0                  24.000         24.000          9.266   0.0       0.0       0.0
 PPC1223        427525.000    6655200.000        135.230       1   0.0    1.0                  24.000         24.000          9.269   0.0       0.0       0.0
 PPC1224        427525.000    6655225.000        135.851       1   0.0    1.0                  26.485         26.485          8.004   0.0       0.0       0.0
 PPC1225        427550.000    6654950.000        136.064       1   0.0    1.0                  26.485         26.485          5.484   0.0       0.0       0.0
 PPC1226        427550.000    6654975.000        133.588       1   0.0    1.0                  24.000         24.000          8.383   0.0       0.0       0.0
 PPC1227        427550.000    6655000.000        133.314       1   0.0    1.0                  24.000         24.000          8.307   0.0       0.0       0.0
 PPC1228        427550.000    6655025.000        133.495       1   0.0    1.0                  24.000         24.000          8.745   0.0       0.0       0.0
 PPC1229        427550.000    6655050.000        133.979       1   0.0    1.0                  24.000         24.000          8.406   0.0       0.0       0.0
 PPC1230        427550.000    6655075.000        134.140       1   0.0    1.0                  24.000         24.000          7.414   0.0       0.0       0.0
 PPC1231        427550.000    6655100.000        134.298       1   0.0    1.0                  24.000         24.000          6.275   0.0       0.0       0.0
 PPC1232        427550.000    6655125.000        134.746       1   0.0    1.0                  24.000         24.000          6.241   0.0       0.0       0.0
 PPC1233        427550.000    6655150.000        135.148       1   0.0    1.0                  24.000         24.000          7.677   0.0       0.0       0.0
 PPC1234        427550.000    6655175.000        135.775       1   0.0    1.0                  24.000         24.000          8.662   0.0       0.0       0.0
 PPC1235        427550.000    6655200.000        136.190       1   0.0    1.0                  26.485         26.485          8.108   0.0       0.0       0.0
 PPC1236        427575.000    6654975.000        137.124       1   0.0    1.0                  26.485         26.485          6.138   0.0       0.0       0.0
 PPC1237        427575.000    6655000.000        136.039       1   0.0    1.0                  24.000         24.000          6.548   0.0       0.0       0.0
 PPC1238        427575.000    6655025.000        135.758       1   0.0    1.0                  24.000         24.000          8.755   0.0       0.0       0.0
 PPC1239        427575.000    6655050.000        135.673       1   0.0    1.0                  24.000         24.000          8.777   0.0       0.0       0.0
 PPC1240        427575.000    6655075.000        135.449       1   0.0    1.0                  24.000         24.000          7.700   0.0       0.0       0.0
 PPC1241        427575.000    6655100.000        135.405       1   0.0    1.0                  24.000         24.000          5.875   0.0       0.0       0.0
 PPC1242        427575.000    6655125.000        135.766       1   0.0    1.0                  24.000         24.000          5.330   0.0       0.0       0.0
 PPC1243        427575.000    6655150.000        136.385       1   0.0    1.0                  24.000         24.000          6.276   0.0       0.0       0.0
 PPC1244        427575.000    6655175.000        136.781       1   0.0    1.0                  26.485         26.485          7.089   0.0       0.0       0.0
 PPC1245        427600.000    6655025.000        138.029       1   0.0    1.0                  26.485         26.485          7.043   0.0       0.0       0.0
 PPC1246        427600.000    6655050.000        137.176       1   0.0    1.0                  24.000         24.000          6.769   0.0       0.0       0.0
 PPC1247        427600.000    6655075.000        136.556       1   0.0    1.0                  24.000         24.000          7.465   0.0       0.0       0.0
 PPC1248        427600.000    6655100.000        136.059       1   0.0    1.0                  24.000         24.000          6.179   0.0       0.0       0.0
 PPC1249        427600.000    6655125.000        136.379       1   0.0    1.0                  24.000         24.000          4.772   0.0       0.0       0.0
 PPC1250        427600.000    6655150.000        136.722       1   0.0    1.0                  26.485         26.485          5.048   0.0       0.0       0.0
 PPC1251        427625.000    6655075.000        136.971       1   0.0    1.0                  26.485         26.485          6.541   0.0       0.0       0.0
 PPC1252        427625.000    6655100.000        136.452       1   0.0    1.0                  24.000         24.000          5.019   0.0       0.0       0.0
 PPC1253        427625.000    6655125.000        136.416       1   0.0    1.0                  26.485         26.485          4.865   0.0       0.0       0.0
